"","Symbol","Price/Book Ratio","CurrentRatio","P.E.Ratio","Ask","BookPrice","Name","Market.Capitalization","Earnings.Share","Shares.Outstanding","date","cash","netReceivables","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","goodWill","intangibleAssets","otherAssets","deferredLongTermAssetCharges","totalAssets","otherCurrentLiab","otherLiab","minorityInterest","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","capitalSurplus","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","otherCurrentAssets","accountsPayable","deferredLongTermLiab","shortLongTermDebt","shortTermInvestments","inventory","longTermDebt","X.ticker."
"4059","BEST",-1.76450380679492,0.602304580032992,NA,0.8954,-0.502804219192179,"BEST Inc.",344854624,-0.94,388700000,"2021-09-30",966026000,1429556000,8079095000,174171000,8041434000,295758000,10217000,1198058000,NA,17798733000,2229172000,121353000,144100000,13413637000,17544098000,25988000,-19415001000,9447000,19490101000,135637000,110535000,-195440000,5646317000,3840533000,NA,1625620000,3233000,33963000,1156426000,"BEST"
"4060","BFAM",-17.6139231856857,1.15139933752028,142.52771,129.4,-7.29877155900691,"Bright Horizons Family Solution",7761064448,0.902,60369200,"2021-09-30",412402000,164216000,648627000,923000,1305320000,1446321000,253529000,57146000,NA,3711866000,265427000,171576000,NA,563338000,2452637000,60000,453268000,-37364000,843265000,-37364000,1259229000,-440621000,41891000,199649000,NA,11196000,NA,NA,1013080000,"BFAM"
"4061","BFK",1.04442878041063,0.0956567394842788,14.444444,15.15,14.4385146690435,"BlackRock Municipal Income Trus",678438656,1.044,44989300,"2021-10-31",71485,13288275,13735061,1050230573,NA,NA,NA,NA,NA,1063965634,2749909,NA,NA,143586966,414386966,593214109,56364559,NA,NA,NA,649578668,649578668,372719,3628369,NA,NA,NA,NA,270800000,"BFK"
"4062","BFLY",3.02489771551275,12.032565862298,NA,6.98,2.64157934788971,"Butterfly Network, Inc.",1365018368,-0.127,170830000,"2021-09-30",153326000,9538000,543511000,NA,9368000,NA,NA,27439000,NA,580318000,21950000,83887000,NA,45170000,129057000,20000,-411999000,NA,863240000,NA,451261000,451261000,24975000,5017000,NA,NA,315099000,23820000,NA,"BFLY"
"4063","BFS",4.92912946288286,1.66125091482295,36.946934,53.89,10.8761603375527,"Saul Centers, Inc.",1270557056,1.451,23700000,"2021-09-30",11917000,61855000,73772000,NA,1627442900,NA,NA,38285100,NA,1739500000,20543000,29216000,86842000,44407500,1209893000,237000,NA,-173009000,430537000,-173009000,257765000,257765000,NA,22980600,24638000,NA,NA,NA,1135935000,"BFS"
"4064","BFZ",0.865381063163839,0.0288747417396105,15.666445,14.1,16.2931694834677,"BlackRock California Municipal ",441911712,0.9,31341700,"2021-07-31",NA,8565460,9157453,481339804,NA,NA,NA,337302439,NA,827799696,1469915,NA,NA,317144066,317144066,439679321,70976309,NA,NA,NA,510655630,510655630,566000,NA,NA,171300000,NA,NA,NA,"BFZ"
"4065","BG",2.4203783731991,1.69423096628753,6.249528,99.8,40.9977227440934,"Bunge Limited Bunge Limited",13943799808,15.878,140520000,"2021-09-30",1.033e+09,3.667e+09,1.6534e+10,9.15e+08,4.568e+09,5.62e+08,4.82e+08,1.048e+09,5.52e+08,2.4109e+10,3.101e+09,9.8e+08,5.39e+08,9.759e+09,1.6075e+10,1e+06,8.83e+09,-7.556e+09,5.53e+09,-6.436e+09,6.805e+09,5.761e+09,3.046e+09,3.944e+09,NA,5.1e+08,4.51e+08,8.014e+09,4.814e+09,"BG"
"4066","BGR",1.0571443252922,0.29785691564965,4.1512337,10.83,10.1862154353539,"BlackRock Energy and Resources ",313449056,2.594,29108500,"2021-06-30",18448,1321135,1479497,299993095,NA,NA,NA,NA,NA,301472592,2999507,NA,NA,4967140,4967140,547187771,-250682319,NA,NA,NA,296505452,296505452,139914,901653,NA,NA,NA,NA,NA,"BGR"
"4067","BGS",-1.21921590377457,3.11485635859094,25.915823,33.2,-27.2716262255978,"B&G Foods, Inc. B&G Foods, Inc.",2157821952,1.283,64896900,"2021-10-02",27062000,186996000,932778000,NA,401237000,644869000,1955597000,11657000,5417000,3946138000,31289000,362690000,NA,299461000,3115516000,649000,865378000,-35405000,NA,-35405000,830622000,-1769844000,3262000,202675000,NA,NA,NA,670305000,2406830000,"BGS"
"4068","BGSF",76.2680537661128,2.099354721759,13.272591,14.38,0.18411903228597,"BGSF, Inc.",146095728,1.058,10403900,"2021-09-26",NA,54051208,55913756,NA,7720426,34155493,35959677,10351304,4887702,144100656,1694723,4534274,NA,26633782,72069930,104013,10531878,-92505,61487340,-54613,72030726,1915556,19898,362785,NA,3375000,NA,NA,37535595,"BGSF"
"4069","BGSX",-18.6332285791333,4.76393654524089,NA,9.83,-0.6534026,"Build Acquisition Corp.",243500000,NA,2e+07,"2021-09-30",726120,NA,1216233,NA,NA,NA,NA,200011015,NA,201227248,NA,214040000,NA,255300,214295300,500,-13068552,NA,NA,NA,-13068052,-13068052,NA,255300,NA,NA,NA,NA,NA,"BGSX"
"4070","BGT",1.02760422599796,0.0767062507418414,7.6201744,14,13.5999823795639,"BlackRock Floating Rate Income ",312495520,1.834,22360400,"2021-06-30",1503138,11277843,12837085,458617793,NA,NA,NA,NA,NA,471454878,37146,NA,NA,167353832,167353832,331286022,-27184976,NA,NA,NA,304101046,304101046,56104,35413930,NA,NA,NA,NA,NA,"BGT"
"4071","BGY",0.935626766551198,1.14511487315598,4.6749454,6.42,6.84033444617126,"Blackrock Enhanced Internationa",667123200,1.369,104238000,"2021-06-30",NA,2335290,12024273,708141885,NA,NA,NA,3848137,NA,724014295,8284681,491018,NA,10500495,10991513,618323885,94698897,NA,NA,NA,713022782,713022782,9688983,NA,NA,NA,NA,NA,NA,"BGY"
"4072","BH",0.815894343357238,1.12405483365072,0.5706018,136.83,252.043371490448,"Biglari Holdings Inc.",425396704,236.382,2068640,"2021-09-30",27795000,23885000,160551000,273089000,397420000,53560000,23619000,11132000,NA,919371000,62527000,70024000,NA,142832000,320805000,1138000,613351000,-397711000,381788000,-1909000,598566000,521387000,6763000,42307000,NA,NA,99006000,3102000,NA,"BH"
"4073","BHC",-0.494733847033452,0.979216479676292,NA,27.48,-55.489227358859,"Bausch Health Companies Inc.",9864498176,-3.273,359331008,"2021-09-30",6.9e+08,1.73e+09,5.324e+09,NA,1.584e+09,1.2477e+10,7.258e+09,2.609e+09,2.266e+09,2.9252e+10,1.294e+09,1.592e+09,6.9e+07,5.437e+09,2.9387e+10,1.0312e+10,-9.03e+09,-1.923e+09,4.37e+08,-1.923e+09,-2.04e+08,-1.9939e+10,1.218e+09,4.55e+08,NA,NA,NA,1.058e+09,2.2358e+10,"BHC"
"4074","BHE",1.32127191800563,2.13108141206893,31.082352,26.56,19.9958835235902,"Benchmark Electronics, Inc.",930625984,0.85,35224300,"2021-09-30",288567000,473677000,1279009000,NA,292082000,192116000,65879000,11280000,4248000,1840366000,96549000,54109000,NA,600169000,878030000,3521000,473385000,-17632000,503062000,-17632000,962336000,704341000,2630000,401106000,NA,7500000,NA,478325000,128963000,"BHE"
"4075","BHG",2.57526166826297,1.12128687634678,NA,3.03,1.18267594014865,"Bright Health Group, Inc.",1914408320,-1.99,628561024,"2021-09-30",956189000,99216000,1627669000,681923000,30932000,842301000,351519000,40751000,NA,3575095000,123050000,NA,130029000,1451608000,1507862000,63000,-886333000,230000,2823244000,230000,1937204000,743384000,240545000,1328558000,NA,NA,331719000,NA,NA,"BHG"
"4076","BHIL",3.40933852564588,6.02095599241593,NA,5.06,1.48269225550035,"Benson Hill, Inc.",899997184,-0.649,178040992,"2021-09-30",257036000,14144000,301680000,NA,97580000,NA,25967000,1514000,NA,426741000,13968000,43541000,NA,50105000,136794000,18000,-238363000,-348000,528640000,-348000,289947000,263980000,4661000,23391000,NA,1872000,NA,22422000,9317000,"BHIL"
"4077","BHK",0.966330357299125,0.056773153471612,NA,15.63,16.1565866794172,"Blackrock Core Bond Trust Black",842434048,NA,53958600,"2021-06-30",1385634,14315651,27500266,1331681429,NA,NA,NA,NA,NA,1359181695,1289107,3006338,NA,484388559,487394897,871786798,NA,NA,NA,NA,871786798,871786798,11798981,7903829,NA,6988739,NA,NA,NA,"BHK"
"4078","BHLB",1.31916527657675,0.206595295927705,13.773252,31.25,23.575513827778,"Berkshire Hills Bancorp, Inc.",1513304192,2.258,48659300,"2021-09-30",2124530000,NA,2142023000,2324045000,152816000,NA,30907000,7196085000,NA,11845876000,NA,124423000,NA,10368208000,10667801000,528000,-153439000,-92335000,1423321000,-2188000,1178075000,1147168000,8919000,10365415000,NA,NA,NA,NA,110823000,"BHLB"
"4079","BHP",3.41012111313143,1.62732426995062,15.051569,67.31,19.6855178180505,"BHP Group Limited",169916104704,4.46,2531150080,"2021-06-30",1.5246e+10,6.338e+09,2.6693e+10,3.2e+09,7.3813e+10,1.197e+09,2.4e+08,3.784e+09,1.912e+09,1.08927e+11,6.748e+09,1.7978e+10,4.341e+09,1.6403e+10,5.3322e+10,2.168e+09,4.6779e+10,1.799e+09,5.18e+08,1.832e+09,5.1264e+10,4.9827e+10,6.6e+08,7.027e+09,NA,1.739e+09,3e+06,4.426e+09,1.5934e+10,"BHP"
"4080","BHR",0.904198338312937,3.0144537815126,NA,5.49,6.0606173356278,"Braemar Hotels & Resorts Inc.",353476448,-1.393,64503000,"2021-09-30",195517000,39617000,286976000,1627000,1532595000,NA,4356000,14439000,NA,1839993000,5935000,20699000,23234000,95200000,1349562000,639000,-303836000,NA,698481000,NA,395284000,390928000,49050000,89265000,NA,NA,NA,2718000,1172787000,"BHR"
"4081","BHV",1.25248089438869,0.0808715573244993,21.962097,19.7,15.7287838324618,"BlackRock Virginia Municipal Bo",31719760,0.897,1610140,"2021-08-31",NA,375992,406560,32010745,NA,NA,NA,9482236,NA,41899541,73512,NA,NA,5027231,16573997,22931237,2394307,NA,NA,NA,25325544,25325544,90,NA,NA,NA,NA,NA,11546766,"BHV"
"4082","BHVN",-12.7048010121809,2.04289428826069,NA,126.59,-9.84627786013407,"Biohaven Pharmaceutical Holding",8193885184,-13.696,65501300,"2021-09-30",501409000,252952000,944381000,NA,10409000,NA,56968000,119437000,NA,1131195000,NA,436526000,56769000,462276000,1662402000,1633462000,-2386572000,82000,165052000,82000,-587976000,-644944000,34427000,49437000,NA,62500000,19031000,74864000,763600000,"BHVN"
"4083","BIF",0.929054131000651,0.479430170468931,3.1057882,14.97,16.11305482938,"Boulder Growth & Income Fund, I",1464789760,4.82,97849000,"2021-05-31",NA,1957524,2029892,1801733298,NA,NA,NA,NA,NA,1803763190,1891900,NA,NA,4233968,227116888,978490,1040394205,NA,535273607,NA,1576646302,1576646302,NA,NA,NA,NA,NA,NA,222882920,"BIF"
"4084","BIG",1.26543381848663,1.26878987802738,6.7704277,43.5,34.3755627809812,"Big Lots, Inc.",1328503040,6.425,30540300,"2021-10-30",70596000,NA,1496780000,NA,2483964000,NA,NA,51579000,16055000,4032323000,508000,223583000,NA,1179691000,2982483000,1175000,3446916000,-3031084000,632833000,NA,1049840000,1049840000,148959000,605336000,NA,NA,NA,1277225000,NA,"BIG"
"4085","BILL",15.9657931218025,1.49657259329622,NA,199.08,12.3106948534431,"Bill.com Holdings, Inc.",20156989440,-1.862,102554000,"2021-09-30",2013433000,203491000,5533212000,NA,130072000,2354812000,491888000,54221000,NA,8564205000,2453849000,32889000,NA,3697256000,4454994000,2000,-294152000,-139000,4403500000,-139000,4109211000,1262511000,2452640000,13142000,NA,1132793000,821554000,NA,639127000,"BILL"
"4086","BIO",1.30374199639127,3.79477655573951,2.9382563,658.22,598.459057581504,"Bio-Rad Laboratories, Inc.",19378024448,220.476,24836100,"2021-09-30",859902000,419614000,2466286000,16230635000,680839000,291916000,177073000,106631000,NA,19953380000,231771000,3783623000,NA,649916000,4621002000,3000,15080854000,-169682000,421203000,-63041000,15332378000,14863389000,16073000,136398000,NA,1239000,477196000,588911000,NA,"BIO"
"4087","BIP",-1.04420886526123,0.651904948939513,23.467583,59.84,-57.1964092188659,"Brookfield Infrastructure Partn",18227709952,2.545,305193984,"2021-09-30",1.84e+09,2.496e+09,6.639e+09,5.541e+09,3.8291e+10,8.614e+09,1.3653e+10,1.714e+09,1.53e+08,7.4452e+10,2.765e+09,8.826e+09,1.9412e+10,1.0184e+10,4.9091e+10,5.537e+09,-2.011e+09,1.285e+09,NA,1.285e+09,4.811e+09,-1.7456e+10,9.57e+08,3.963e+09,NA,2.765e+09,9.85e+08,3.61e+08,2.6543e+10,"BIP"
"4088","BIPC",-0.926070904937076,0.283545727136432,NA,65.23,-70.4049721259014,"Brookfield Infrastructure Partn",4783156224,-3.118,73361296,"2021-09-30",4.06e+08,1.107e+09,1.513e+09,3.3e+07,4.581e+09,5e+08,2.733e+09,7.7e+07,5.3e+07,9.437e+09,4.526e+09,1.714e+09,7.42e+08,5.336e+09,1.0627e+10,5.3e+07,7.6e+07,-2.061e+09,NA,-2.061e+09,-1.932e+09,-5.165e+09,NA,5.5e+08,NA,2.6e+08,NA,NA,3.577e+09,"BIPC"
"4089","BITE",928.957890512359,3.06401229161264,NA,9.74,0.010495631825273,"Bite Acquisition Corp.",249990000,NA,25640000,"2021-09-30",126382,NA,626183,NA,NA,NA,NA,200007342,NA,200633525,NA,200160050,NA,204367,200364417,564,-5000664,NA,5269208,NA,269108,269108,NA,126510,NA,NA,NA,NA,NA,"BITE"
"4090","BJ",-18.4033924136477,0.760082714857117,21.828941,65.69,-3.55722449496412,"BJ's Wholesale Club Holdings, I",8900947968,2.999,135964992,"2021-10-30",84691000,200315000,1599287000,NA,3032159000,924134000,127260000,27400000,5167000,5710240000,NA,207972000,NA,2104096000,5142504000,1453000,23745000,-346604000,889142000,-2199000,567736000,-483658000,NA,1235763000,NA,8331000,NA,1255659000,748149000,"BJ"
"4091","BK",3.15344932790419,0.524949815779444,16.247133,63.93,20.2223001858495,"The Bank of New York Mellon Cor",52662603776,3.925,825820992,"2021-09-30",3.5249e+10,4.797e+09,2.06594e+11,1.61115e+11,3.422e+09,1.742e+10,4.94e+09,7.7042e+10,NA,4.70533e+11,8.549e+09,7.888e+09,4.51e+08,3.9355e+11,4.26481e+11,1.4e+07,3.6125e+10,-2.5154e+10,2.8075e+10,-2.003e+09,3.906e+10,1.67e+10,4.665e+09,3.43139e+11,NA,7.67e+08,1.42815e+11,1e+06,2.5043e+10,"BK"
"4092","BKD",1.28309255450001,1.01362304663737,NA,5.3,4.12285150138648,"Brookdale Senior Living Inc.",980564992,-0.347,185362000,"2021-09-30",478509000,52223000,833113000,103808000,5609711000,27321000,NA,80380000,NA,6654333000,66778000,139562000,2239000,821916000,5860553000,1975000,-3328772000,-102774000,4221112000,NA,791541000,764220000,49461000,73810000,NA,219323000,157936000,NA,3638136000,"BKD"
"4093","BKE",3.62910468539608,2.49912451158612,7.992077,38.45,10.5618338643001,"Buckle, Inc. (The)",1908197760,4.796,49783400,"2021-10-30",468733000,5629000,598028000,NA,363467000,NA,NA,32335000,NA,993830000,11150000,20024000,NA,239295000,468026000,498000,359694000,NA,165612000,NA,525804000,525804000,NA,63518000,NA,NA,11302000,100593000,NA,"BKE"
"4094","BKH",3.15327032759772,0.828006758851206,17.744692,68.28,21.7329909135495,"Black Hills Corporation",4373604864,3.862,63820300,"2021-09-30",10181000,199428000,627726000,NA,6317576000,1299454000,11063000,654571000,NA,8910390000,87279000,1226800000,102379000,758117000,6110488000,63865000,929369000,-21988000,1726277000,-19169000,2697523000,1387006000,272374000,142130000,617024000,NA,NA,145743000,4125571000,"BKH"
"4095","BKI",-4.3876578510974,1.3510719754977,63.32396,79.13,-17.9537698795956,"Black Knight, Inc.",12234545152,1.244,155310000,"2021-09-30",78100000,217300000,352900000,475200000,187800000,3815700000,1225700000,309800000,NA,6367100000,107300000,436400000,947100000,261200000,3.167e+09,NA,906600000,-306800000,1653200000,-31700000,2.253e+09,-2788400000,8800000,9200000,183700000,26600000,NA,NA,2469400000,"BKI"
"4096","BKKT",35.0902361937128,0.893152124943685,NA,5.75,0.16471818949939,"Bakkt Holdings, Inc.",330409664,-0.138,57164300,"2021-09-30",22106000,13280000,59475000,NA,28067000,233429000,57336000,19423000,NA,397730000,26687000,30959000,NA,66590000,97549000,501101000,-202062000,1142000,NA,1142000,300181000,9416000,16857000,13890000,NA,NA,2325000,NA,NA,"BKKT"
"4097","BKN",1.11368791746506,0.11243708994398,18.884254,18.15,16.2612885502213,"BlackRock Investment Quality Mu",311814368,0.959,17217800,"2021-10-31",64817,6156921,6542739,457531095,NA,NA,NA,NA,NA,464073834,1265909,NA,NA,58190220,184090220,239271820,40711794,NA,NA,NA,279983614,279983614,312688,5527085,NA,NA,NA,NA,125900000,"BKN"
"4098","BKSY",2.71840645294373,7.67960137256333,NA,3.4,1.21074615040132,"BlackSky Technology Inc.",382172608,-2.447,116116000,"2021-09-30",194942000,7222000,210375000,4070000,21703000,9393000,2817000,75314000,NA,323672000,17105000,65459000,NA,27394000,170875000,11000,-476304000,NA,629090000,NA,152797000,140587000,2730000,2055000,NA,NA,NA,NA,78022000,"BKSY"
"4099","BKT",0.938532450761183,0.303709919917856,68.59756,5.63,5.99339954231689,"BlackRock Income Trust Inc. (Th",359118560,0.082,63843300,"2021-06-30",1597,70864729,74448276,623169600,NA,NA,NA,NA,NA,697617876,976466,68817329,NA,245129550,314979471,461400848,-78762443,NA,NA,NA,382638405,382638405,2828426,124582122,NA,NA,NA,NA,1032592,"BKT"
"4100","BKU",1.35744197636531,0.0225906359952649,11.462746,46.07,33.8872675680712,"BankUnited, Inc.",4098167552,4.013,89090600,"2021-09-30",507022000,NA,692958000,10485275000,659935000,77637000,NA,23390466000,NA,35306271000,NA,713488000,NA,30674568000,32209597000,9e+05,2239963000,-30062000,885873000,-30062000,3096674000,3019037000,1.12e+08,28116273000,NA,2.331e+09,NA,4115000,790891000,"BKU"
"4101","BLD",-48.0219885342971,1.82645118485357,25.97212,250.47,-5.16013618789313,"TopBuild Corp.",8158839808,9.541,32925100,"2021-09-30",327906000,516941000,1068105000,NA,307577000,1496737000,234872000,13397000,2751000,3120688000,12768000,227322000,NA,584798000,1558977000,391000,1122317000,-422225000,861228000,NA,1561711000,-169898000,NA,382932000,NA,23557000,NA,202018000,675567000,"BLD"
"4102","BLDR",21.0036250902031,2.08109168888146,10.754496,83.07,3.92932168205165,"Builders FirstSource, Inc.",15804576768,7.674,191500992,"2021-09-30",224735000,2301578000,4231234000,NA,1780963000,3141594000,1629363000,25994000,NA,10809148000,244153000,472607000,NA,2033180000,5285722000,1963000,1267201000,NA,4254262000,NA,5523426000,752469000,88368000,1004521000,NA,2375000,NA,1616553000,2416955000,"BLDR"
"4103","BLE",0.977316930777153,0.0988085064400836,19.590488,14.87,15.1741975795681,"BlackRock Municipal Income Trus",721761280,0.757,48669000,"2021-08-31",2023,15458541,16911754,917691451,NA,NA,NA,277766680,NA,1212369885,3016548,NA,NA,171156863,473856863,666316256,72196766,NA,NA,NA,738513022,738513022,1395713,11062675,NA,NA,NA,NA,302700000,"BLE"
"4104","BLK",45.0853548956726,1.42740492170022,23.52461,886.65,19.6225580875114,"BlackRock, Inc.",134399442944,37.607,151916992,"2021-09-30",7.157e+09,4.015e+09,2.5522e+10,3.985e+09,2.501e+09,1.536e+10,1.8476e+10,1.03792e+11,NA,1.69636e+11,1.4134e+10,1.0497e+11,1.549e+09,1.788e+10,1.3127e+11,2e+06,2.6672e+10,-9.319e+09,1.9462e+10,-5.26e+08,3.6817e+10,2.981e+09,1.435e+10,1.402e+09,NA,1e+06,NA,NA,6.474e+09,"BLK"
"4105","BLL",-12.1683059646817,0.965095416734627,37.6771,91.33,-7.51789128453673,"Ball Corporation",29629825024,2.428,323894016,"2021-09-30",1.446e+09,2.489e+09,5.917e+09,1.82e+08,6.576e+09,4.407e+09,1.732e+09,1.318e+09,1.54e+08,2.0132e+10,7.16e+08,2.152e+09,6.1e+07,6.131e+09,1.6367e+10,1.209e+09,6.611e+09,-4.116e+09,NA,-6.53e+08,3.704e+09,-2.435e+09,3.44e+08,4.21e+09,NA,7.36e+08,NA,1.638e+09,7.747e+09,"BLL"
"4106","BLND",4.76809963976045,10.4010437133561,NA,7.32,1.62189255067371,"Blend Labs, Inc.",1678313856,-1.341,217023008,"2021-09-30",276063000,35654000,661704000,5500000,22320000,286977000,189785000,11940000,NA,1178226000,22229000,12615000,46491000,63619000,302985000,2000,-371078000,-88000,1199914000,-88000,828750000,351988000,15021000,6809000,3303000,NA,317491000,NA,213162000,"BLND"
"4107","BLUA",-21.8489491734513,1.06094068063727,NA,9.99,-0.554786869712352,"BlueRiver Acquisition Corp.",358190624,NA,29550000,"2021-09-30",735313,NA,1006420,NA,NA,NA,NA,287513239,NA,288519659,813,303965000,NA,948611,304913611,799,-16394751,NA,NA,NA,-16393952,-16393952,NA,431594,NA,NA,NA,NA,NA,"BLUA"
"4108","BLW",0.941092131440344,0.0786941218504142,6.045727,16.15,17.1396607717583,"Blackrock Limited Duration Inco",575344192,2.668,35669200,"2021-06-30",2445813,15774067,27907725,937843149,NA,NA,NA,242560,NA,965993434,9865723,NA,NA,354635446,354635446,628806055,-17448067,NA,NA,NA,611357988,611357988,9687845,28459615,NA,NA,NA,NA,NA,"BLW"
"4109","BLX",0.673420694593627,0.209754816762751,11.673469,17.19,32.4502686360223,"Banco Latinoamericano de Comerc",680872768,1.47,31157400,"2021-09-30",632348000,940000,925893000,414283000,15294000,NA,1658000,5619952000,NA,6977080000,239544000,6284000,NA,4414168000,5964356000,279980000,708338000,-95221000,119627000,-10855000,1012724000,1011066000,283873000,3381476000,NA,415469000,NA,NA,1527347000,"BLX"
"4110","BMA",0.00464231284605522,0.587217238045421,5.882114,14.38,3116.98094971482,"Banco Macro S.A.",925230656,2.46,63941300,"2021-09-30",213503485000,20249566000,375202089000,138936333000,9289243000,NA,7542909000,368150757000,33829000,899121331000,79244687000,12401101000,2861000,638949378000,692271747000,639413000,117497968000,76279561000,12429781000,76279561000,206846723000,199303814000,96757853000,543224119000,NA,4670813000,22431396000,NA,39502163000,"BMA"
"4111","BME",0.987187018327888,0.231422523128604,5.493028,47.17,47.7252025510807,"Blackrock Health Sciences Trust",598367552,8.577,12700500,"2021-06-30",320426,1254371,2012712,599569920,NA,NA,NA,13248434,NA,614831066,6917126,NA,NA,8697131,8697131,374116054,232017881,NA,NA,NA,606133935,606133935,437915,317511,103141,NA,NA,NA,NA,"BME"
"4112","BMI",12.9811321413313,3.07749733826016,50.333145,98.01,7.52217109176815,"Badger Meter, Inc.",2856134656,1.94,29249800,"2021-09-30",67038000,73747000,245692000,NA,86422000,104726000,67076000,15111000,5084000,519027000,60262000,41270000,NA,79835000,127203000,37221000,342050000,-35879000,48432000,1167000,391824000,220022000,NA,NA,NA,NA,NA,91824000,NA,"BMI"
"4113","BMO",1.6555291461204,0.438540092724213,12.8242445,118.14,71.3125454941615,"Bank Of Montreal",76533456896,9.206,648259008,"2021-10-31",9.3151e+10,6.959e+09,3.82239e+11,1.28438e+11,4.869e+09,5.378e+09,2.266e+09,4.64985e+11,1.287e+09,9.88175e+11,5.3442e+10,4.837e+09,NA,8.71617e+11,9.30652e+11,1.3599e+10,3.5497e+10,4.464e+09,3.13e+08,4.464e+09,5.3873e+10,4.6229e+10,2.5309e+10,6.57746e+11,NA,1.01975e+11,1.15685e+11,1.1e+07,5.1455e+10,"BMO"
"4114","BMY",-5.05660629097606,1.46519105312209,NA,64.29,-12.7209814140388,"Bristol-Myers Squibb Company",142778335232,-2.42,2219640064,"2021-09-30",1.354e+10,9.245e+09,3.1443e+10,4.784e+09,6.835e+09,2.0519e+10,4.493e+10,2.382e+09,6.84e+08,1.10893e+11,3.729e+09,1.1543e+10,7.1e+07,2.146e+10,7.3609e+10,2.92e+08,2.2625e+10,-2.9996e+10,4.4292e+10,-1.424e+09,3.7213e+10,-2.8236e+10,4.212e+09,2.695e+09,NA,4.769e+09,2.283e+09,2.163e+09,3.9677e+10,"BMY"
